orgId	locusId	gene_cluster_id	root_og	OG_id	taxonomic_tier	tier_source	hypothesis_status	conservation_score	ignorance_score	importance_score	n_species	n_phyla	evidence_summary
Pedo557	CA265_RS16740				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS16750	NZ_JAGGPV010000002.1_35	COG3759	OG09200	kingdom	pangenome	weak_lead	7.8087506924158285	2	15.617501384831657	3915.0	31.0	DUF-only
Pedo557	CA265_RS16755				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS16760	NZ_JAGGPV010000002.1_36	2ZB98	OG10083	kingdom	pangenome	weak_lead	7.5519153965051595	2	15.103830793010319	283.0	4.0	named-domain
Pedo557	CA265_RS16780	NZ_JAGGPV010000002.1_40	2Z8VG	OG10033	kingdom	pangenome	weak_lead	7.580728511257875	2	15.16145702251575	380.0	17.0	named-domain
Pedo557	CA265_RS16930				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS16945				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS16950				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS16960	NZ_JAGGPV010000002.1_77	2ZC2G	OG10000	kingdom	pangenome	true_knowledge_gap	7.600673553740343	3	22.80202066122103	466.0	2.0	none
Pedo557	CA265_RS16965				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS16970				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS16975				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS16985	NZ_JAGGPU010000028.1_74			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS16990	NZ_JAGGPU010000028.1_75	2ZISH		family	pangenome	weak_lead	3.3222106493423	2	6.6444212986846	27.0	1.0	strong-fitness
Pedo557	CA265_RS16995				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17000				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17025				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17035			OG04685	kingdom	FB-only	weak_lead	7.067764095195879	2	14.135528190391758	2.0	2.0	named-domain; module-bare
Pedo557	CA265_RS17040	NZ_JAGGPU010000028.1_84	3329R		mobile	pangenome	true_knowledge_gap	4.365405511163576	3	13.096216533490729	42.0	5.0	none
Pedo557	CA265_RS17045				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17070				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17075			OG00811	kingdom	FB-only	weak_lead	7.3475812226468635	2	14.695162445293727	35.0	3.0	named-domain
Pedo557	CA265_RS17080		COG4206	OG10081	kingdom	pangenome	weak_lead	7.919910106595873	2	15.839820213191746	12205.0	104.0	named-domain
Pedo557	CA265_RS17085				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17090		COG4628	OG06467	kingdom	pangenome	weak_lead	7.797851974531323	2	15.595703949062646	3502.0	38.0	named-domain
Pedo557	CA265_RS17100		COG0251	OG01172	kingdom	pangenome	weak_lead	7.984105443524399	2	15.968210887048798	23535.0	124.0	named-domain
Pedo557	CA265_RS17110				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain; module-bare
Pedo557	CA265_RS17120				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; named-domain
Pedo557	CA265_RS17130			OG10068	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	named-domain
Pedo557	CA265_RS17150				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17170				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17175				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17185	NZ_JAGGPU010000017.1_20			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17225		COG2373	OG09750	kingdom	pangenome	weak_lead	7.911961999127826	2	15.823923998255651	11252.0	93.0	strong-fitness; module-bare
Pedo557	CA265_RS17235		2ZBHJ	OG09878	kingdom	pangenome	weak_lead	7.475864400982536	2	14.951728801965071	130.0	2.0	DUF-only
Pedo557	CA265_RS17245				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17280				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17285	NZ_JAGGPU010000025.1_23			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
Pedo557	CA265_RS17295				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17300				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17305				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17310				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS17315				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS17320				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17330				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS17335				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17340				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17350				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17355				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17360				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17365				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17375	NZ_JAGGPU010000025.1_12	2ZQYG		class	pangenome	true_knowledge_gap	5.329196686613595	3	15.987590059840784	29.0	1.0	none
Pedo557	CA265_RS17380			OG10265	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	named-domain; module-bare
Pedo557	CA265_RS17385				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17405			OG09763	genus	FB-only	weak_lead	2.107403549780767	2	4.214807099561534	3.0	1.0	GapMind-low; named-domain
Pedo557	CA265_RS17410	NZ_JAGGPV010000018.1_26	314NU		class	pangenome	weak_lead	5.454049234914361	2	10.908098469828722	104.0	1.0	strong-fitness; module-bare
Pedo557	CA265_RS17415				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17445				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17450				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17455		COG3712	OG01095	kingdom	pangenome	strong_hypothesis	7.856032702524155	1	7.856032702524155	6350.0	55.0	named-domain; strong-fitness
Pedo557	CA265_RS17465	NZ_JAGGPV010000018.1_34	COG0300	OG00143	kingdom	pangenome	weak_lead	7.97423109441147	2	15.94846218882294	21274.0	110.0	named-domain
Pedo557	CA265_RS17470		COG0451	OG00402	kingdom	pangenome	weak_lead	7.993349579663706	2	15.986699159327411	25869.0	142.0	named-domain
Pedo557	CA265_RS17475				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS17500				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17505				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17515	NZ_JAGGPU010000007.1_14	2Z7Y1	OG09998	kingdom	pangenome	weak_lead	7.5721284267861195	2	15.144256853572239	348.0	13.0	named-domain
Pedo557	CA265_RS17520		3314C	OG04283	kingdom	pangenome	weak_lead	7.658160604250348	2	15.316321208500696	839.0	17.0	DUF-only
Pedo557	CA265_RS17550				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17555				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17565				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17600				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
Pedo557	CA265_RS17605		COG2885	OG09817	kingdom	pangenome	weak_lead	7.947060692147142	2	15.894121384294284	16112.0	109.0	named-domain
Pedo557	CA265_RS17610	NZ_JAGGPU010000007.1_31	COG4805	OG02133	kingdom	pangenome	weak_lead	7.872877032660152	2	15.745754065320304	7544.0	73.0	DUF-only
Pedo557	CA265_RS17625	NZ_JAGGPV010000018.1_62	COG0526		kingdom	pangenome	weak_lead	7.990753137885449	2	15.981506275770897	25191.0	138.0	named-domain
Pedo557	CA265_RS17635			OG09543	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	module-bare
Pedo557	CA265_RS17665				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness
Pedo557	CA265_RS17670				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS17680				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness
Pedo557	CA265_RS17685				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
Pedo557	CA265_RS17695				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	GapMind-low; named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17700		2Z81U	OG10042	kingdom	pangenome	weak_lead	7.695082606233275	2	15.39016521246655	1224.0	21.0	named-domain
Pedo557	CA265_RS17705				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17710				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17715				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS17720				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
Pedo557	CA265_RS17725				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17730		COG1360	OG06289	kingdom	pangenome	weak_lead	7.9302096576797085	2	15.860419315359417	13561.0	99.0	named-domain
Pedo557	CA265_RS17740				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17745		32YGK	OG09830	kingdom	pangenome	true_knowledge_gap	7.65604036134971	3	22.96812108404913	821.0	3.0	none
Pedo557	CA265_RS17750				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only; module-bare
Pedo557	CA265_RS17755				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17760			OG10302	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	named-domain
Pedo557	CA265_RS17770				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17775	NZ_JAGGPV010000018.1_94	COG1595	OG00003	kingdom	pangenome	weak_lead	7.988364629247217	2	15.976729258494434	24583.0	131.0	named-domain; module-bare
Pedo557	CA265_RS17780		COG2322	OG09684	kingdom	pangenome	weak_lead	7.801845085362224	2	15.603690170724448	3648.0	55.0	DUF-only
Pedo557	CA265_RS17785				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17820				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17835			OG09710	genus	FB-only	weak_lead	2.107403549780767	2	4.214807099561534	3.0	1.0	named-domain
Pedo557	CA265_RS17860				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17865				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17875				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17880	NZ_JAGGPU010000007.1_87	COG4219		kingdom	pangenome	weak_lead	7.8672219539225905	2	15.734443907845181	7120.0	57.0	named-domain
Pedo557	CA265_RS17890			OG04897	kingdom	FB-only	weak_lead	7.318521044522603	2	14.637042089045206	26.0	2.0	named-domain
Pedo557	CA265_RS17895		COG4291	OG01410	kingdom	pangenome	weak_lead	7.80079429557423	2	15.60158859114846	3609.0	26.0	DUF-only
Pedo557	CA265_RS17905		COG2912	OG10294	kingdom	pangenome	strong_hypothesis	7.842621330942938	1	7.842621330942938	5536.0	51.0	EC-prediction; GapMind-low; named-domain
Pedo557	CA265_RS17915				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17925				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17935		COG1487	OG05183	kingdom	pangenome	weak_lead	7.913024884893454	2	15.826049769786907	11375.0	108.0	named-domain
Pedo557	CA265_RS17940				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17950				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17955				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS17960	NZ_JAGGPV010000027.1_44	COG1629		kingdom	pangenome	true_knowledge_gap	7.927889849548102	3	23.783669548644305	13243.0	109.0	none
Pedo557	CA265_RS17970				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS17985	NZ_JAGGPV010000027.1_38	COG0612	OG09744	kingdom	pangenome	weak_lead	7.979098512769969	2	15.958197025539938	22360.0	133.0	named-domain
Pedo557	CA265_RS17990	NZ_JAGGPU010000012.1_20	COG2010		kingdom	pangenome	true_knowledge_gap	7.939093294127256	3	23.81727988238177	14851.0	98.0	none
Pedo557	CA265_RS17995		COG2353	OG09628	kingdom	pangenome	weak_lead	7.916983097725974	2	15.833966195451948	11845.0	72.0	named-domain
Pedo557	CA265_RS18000			OG09837	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	DUF-only
Pedo557	CA265_RS18020		COG0392	OG10015	kingdom	pangenome	strong_hypothesis	7.956482141716919	1	7.956482141716919	17742.0	131.0	GapMind-low; named-domain; strong-fitness
Pedo557	CA265_RS18030	NZ_JAGGPU010000012.1_29	2ZCH8		kingdom	pangenome	weak_lead	7.529058342166325	2	15.05811668433265	224.0	3.0	DUF-only
Pedo557	CA265_RS18035				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18080				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
Pedo557	CA265_RS18085				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18100				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18105		COG1487	OG05183	kingdom	pangenome	weak_lead	7.913024884893454	2	15.826049769786907	11375.0	108.0	named-domain
Pedo557	CA265_RS18140	NZ_JAGGPV010000027.1_6	2ZR0P		class	pangenome	weak_lead	5.4452003208661175	2	10.890400641732235	95.0	1.0	DUF-only; strong-fitness
Pedo557	CA265_RS18145				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18150		32VE4	OG00126	kingdom	pangenome	true_knowledge_gap	7.641009824704245	3	22.923029474112735	704.0	13.0	none
Pedo557	CA265_RS18165				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18170				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18200		COG4319	OG05638	kingdom	pangenome	weak_lead	7.901914252092393	2	15.803828504184786	10153.0	78.0	DUF-only
Pedo557	CA265_RS18205		COG0524	OG00725	kingdom	pangenome	strong_hypothesis	7.991714729177536	1	7.991714729177536	25440.0	134.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS18240		COG1729	OG09821	kingdom	pangenome	weak_lead	7.926184530792921	2	15.852369061585842	13014.0	96.0	named-domain
Pedo557	CA265_RS18245				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18250				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18255				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18260				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS18265	NZ_JAGGPV010000003.1_160	31Y78		kingdom	pangenome	true_knowledge_gap	7.485863480345049	3	22.457590441035148	144.0	2.0	none
Pedo557	CA265_RS18270	NZ_JAGGPV010000003.1_159	32RP1	OG09820	kingdom	pangenome	weak_lead	7.701646340800007	2	15.403292681600014	1309.0	12.0	DUF-only
Pedo557	CA265_RS18280				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18290		2Z9D6	OG10209	kingdom	pangenome	true_knowledge_gap	7.6572239463157405	3	22.971671838947223	831.0	10.0	none
Pedo557	CA265_RS18295		2ZAQA	OG10215	class	pangenome	true_knowledge_gap	5.478094830593115	3	16.434284491779344	133.0	1.0	none
Pedo557	CA265_RS18330				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18340		COG1399	OG09681	kingdom	pangenome	weak_lead	7.976416872622613	2	15.952833745245226	21755.0	100.0	named-domain
Pedo557	CA265_RS18370			OG09860	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	named-domain
Pedo557	CA265_RS18390				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS18395				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18415				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS18420		COG2442	OG04155	kingdom	pangenome	weak_lead	7.827836188731475	2	15.65567237746295	4759.0	101.0	DUF-only
Pedo557	CA265_RS18475				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain; module-bare
Pedo557	CA265_RS18480				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18490				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only; strong-fitness
Pedo557	CA265_RS18495				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only; strong-fitness
Pedo557	CA265_RS18515		COG4804	OG03276	kingdom	pangenome	weak_lead	7.879320864774173	2	15.758641729548346	8058.0	93.0	named-domain
Pedo557	CA265_RS18555				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS18560		32YFD	OG09720	phylum	pangenome	weak_lead	6.367705921395675	2	12.73541184279135	43.0	1.0	DUF-only
Pedo557	CA265_RS18565				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS18570				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18575				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18580				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18595		COG5266	OG00062	kingdom	pangenome	weak_lead	7.8043061577900374	2	15.608612315580075	3741.0	60.0	DUF-only
Pedo557	CA265_RS18600		COG3182	OG00838	kingdom	pangenome	weak_lead	7.881171625677443	2	15.762343251354887	8212.0	45.0	named-domain; module-bare
Pedo557	CA265_RS18605		2Z873	OG04405	kingdom	pangenome	weak_lead	7.654721650778878	2	15.309443301557756	810.0	11.0	DUF-only
Pedo557	CA265_RS18615				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS18620	NZ_JAGGPV010000003.1_97	COG4206		kingdom	pangenome	weak_lead	7.919910106595873	2	15.839820213191746	12205.0	104.0	named-domain
Pedo557	CA265_RS18640				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18645				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; named-domain
Pedo557	CA265_RS18650				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18655				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
Pedo557	CA265_RS18665				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18675				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18680				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18715				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18720				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; named-domain
Pedo557	CA265_RS18730				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18745		32UIS	OG09637	class	pangenome	weak_lead	5.504924579106796	2	11.009849158213592	175.0	1.0	strong-fitness
Pedo557	CA265_RS18765				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS18770				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS18775			OG02400	kingdom	FB-only	weak_lead	7.365405511163576	2	14.730811022327153	42.0	2.0	named-domain
Pedo557	CA265_RS18805				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS18825				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only; strong-fitness
Pedo557	CA265_RS18850				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS18855			OG09629	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	DUF-only
Pedo557	CA265_RS18865		COG1357	OG09416	kingdom	pangenome	weak_lead	7.892628220654682	2	15.785256441309365	9233.0	71.0	named-domain
Pedo557	CA265_RS18870	NZ_JAGGPU010000009.1_123	COG5646	OG09498	kingdom	pangenome	weak_lead	7.849704751352168	2	15.699409502704336	5952.0	71.0	DUF-only
Pedo557	CA265_RS18875		2ZS2M	OG09846	kingdom	pangenome	weak_lead	7.554304138269407	2	15.108608276538813	290.0	14.0	DUF-only
Pedo557	CA265_RS18965		COG4206	OG10081	kingdom	pangenome	weak_lead	7.919910106595873	2	15.839820213191746	12205.0	104.0	named-domain
Pedo557	CA265_RS18970				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS18985				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
Pedo557	CA265_RS19030	NZ_JAGGPU010000009.1_159	COG2834	OG09832	kingdom	pangenome	weak_lead	7.951369485578993	2	15.902738971157985	16838.0	118.0	DUF-only; strong-fitness
Pedo557	CA265_RS19035	NZ_JAGGPU010000009.1_160	COG0457	OG00788	kingdom	pangenome	weak_lead	7.990834602144507	2	15.981669204289014	25212.0	137.0	named-domain; module-bare
Pedo557	CA265_RS19070	NZ_JAGGPV010000003.1_11	33I0R		class	pangenome	true_knowledge_gap	5.353013893786972	3	16.059041681360917	37.0	1.0	none
Pedo557	CA265_RS19075				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS19080				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Pedo557	CA265_RS19105				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS19155		2Z7PX	OG09540	kingdom	pangenome	true_knowledge_gap	7.756153089165823	3	23.26845926749747	2286.0	5.0	none
Pedo557	CA265_RS19220			OG02247	kingdom	FB-only	strong_hypothesis	7.292871546851691	1	7.292871546851691	20.0	3.0	named-domain; strong-fitness
Pedo557	CA265_RS19225				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness
Pedo557	CA265_RS19230				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	named-domain; strong-fitness
Pedo557	CA265_RS19235				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS19240				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
Pedo557	CA265_RS19245		COG0110	OG06969	kingdom	pangenome	strong_hypothesis	7.976232452411598	1	7.976232452411598	21714.0	127.0	named-domain; strong-fitness; module-bare
Pedo557	CA265_RS19250		COG0438	OG01733	kingdom	pangenome	strong_hypothesis	7.9978547299137	1	7.9978547299137	27089.0	142.0	named-domain; strong-fitness
Pedo557	CA265_RS19275			OG04418	kingdom	FB-only	strong_hypothesis	7.067764095195879	1	7.067764095195879	2.0	2.0	named-domain; strong-fitness
Pedo557	CA265_RS19280			OG10022	kingdom	FB-only	strong_hypothesis	7.107403549780766	1	7.107403549780766	3.0	2.0	named-domain; strong-fitness
Pedo557	CA265_RS19315			OG09772	genus	FB-only	strong_hypothesis	2.135528190391758	1	2.135528190391758	4.0	1.0	named-domain; strong-fitness
Pedo557	CA265_RS19345		COG0727	OG09813	kingdom	pangenome	weak_lead	7.934931110693821	2	15.869862221387642	14232.0	102.0	DUF-only
Pedo557	CA265_RS19355	NZ_JAGGPU010000010.1_375	2ZBK6	OG09814	kingdom	pangenome	weak_lead	7.713119654189977	2	15.426239308379953	1472.0	6.0	DUF-only
Pedo557	CA265_RS19365		COG3117	OG10350	kingdom	pangenome	true_knowledge_gap	7.884288119383904	3	23.652864358151714	8478.0	65.0	none
Pedo557	CA265_RS19370		COG2067	OG10333	kingdom	pangenome	true_knowledge_gap	7.915611693093062	3	23.746835079279187	11680.0	114.0	none
Pedo557	CA265_RS19395		COG4485	OG10076	kingdom	pangenome	weak_lead	7.89754269124685	2	15.7950853824937	9709.0	87.0	named-domain
Pedo557	CA265_RS19400		2ZA5K	OG09715	kingdom	pangenome	weak_lead	7.553966442168211	2	15.107932884336423	289.0	10.0	named-domain
Pedo557	CA265_RS19410				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
Pedo557	CA265_RS19415			OG10027	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	DUF-only; strong-fitness
Pedo557	CA265_RS19420		COG4895	OG07666	kingdom	pangenome	strong_hypothesis	7.735358955084305	1	7.735358955084305	1848.0	44.0	named-domain; strong-fitness
Pedo557	CA265_RS19445				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; named-domain
