orgId	pathway	metabolic_category	locusId	gene_cluster_id	match_type	confidence_tier	matched_annotation	max_abs_fit
acidovorax_3H11	arg	aa	Ac3H11_4310	NZ_LUKZ01000013.1_81	keyword_match	Low	keyword:synthase	3.6699889
acidovorax_3H11	arg	aa	Ac3H11_4343		EC_match	High	EC:2.1.1.13	6.022904
acidovorax_3H11	arg	aa	Ac3H11_4373	NZ_LUKZ01000013.1_143	keyword_match	Low	keyword:synthase	4.05863
acidovorax_3H11	arg	aa	Ac3H11_4440	NZ_LUKZ01000002.1_19	keyword_match	Low	keyword:synthase	0.6566126
acidovorax_3H11	arg	aa	Ac3H11_4474	JAIBEQ010000415.1_6	EC_match	High	EC:2.1.1.13	8.209204
acidovorax_3H11	arg	aa	Ac3H11_4847		EC_match	High	EC:2.1.1.13	7.4824553
acidovorax_3H11	asn	aa	Ac3H11_207	JAIBEQ010000447.1_2	keyword_match	Low	keyword:synthase	3.4378548
acidovorax_3H11	asn	aa	Ac3H11_262	NZ_LUKZ01000023.1_70	keyword_match	Low	keyword:synthase	1.5220503
acidovorax_3H11	asn	aa	Ac3H11_529		keyword_match	Low	keyword:synthase	1.3705263
acidovorax_3H11	asn	aa	Ac3H11_1360	JAIBEQ010001059.1_6	keyword_match	Low	keyword:synthase	0.96274984
acidovorax_3H11	asn	aa	Ac3H11_1458		keyword_match	Low	keyword:aminotransferase	1.1323642
acidovorax_3H11	asn	aa	Ac3H11_1546	NZ_LUKZ01000012.1_119	keyword_match	Low	keyword:aminotransferase	1.1893741
acidovorax_3H11	asn	aa	Ac3H11_1548	NZ_LUKZ01000012.1_123	keyword_match	Low	keyword:synthase	2.999317
acidovorax_3H11	asn	aa	Ac3H11_1550	NZ_LUKZ01000012.1_125	keyword_match	Low	keyword:aminotransferase	1.6038164
acidovorax_3H11	asn	aa	Ac3H11_1981	NZ_LUKZ01000009.1_177	keyword_match	Low	keyword:synthase	0.8589308
acidovorax_3H11	asn	aa	Ac3H11_2108	JAIBEQ010000533.1_3	keyword_match	Low	keyword:synthase	1.0849893
acidovorax_3H11	asn	aa	Ac3H11_2611		keyword_match	Low	keyword:synthase	5.602224
acidovorax_3H11	asn	aa	Ac3H11_3019	NZ_LUKZ01000020.1_35	keyword_match	Low	keyword:synthetase	0.0
acidovorax_3H11	asn	aa	Ac3H11_3323		keyword_match	Low	keyword:aminotransferase	1.8085556
acidovorax_3H11	asn	aa	Ac3H11_3720	JAIBEQ010000452.1_3	PFam_match	Medium	PFam:Aminotran_1_2	0.68044853
acidovorax_3H11	asn	aa	Ac3H11_4310	NZ_LUKZ01000013.1_81	keyword_match	Low	keyword:synthase	3.6699889
acidovorax_3H11	asn	aa	Ac3H11_4373	NZ_LUKZ01000013.1_143	keyword_match	Low	keyword:synthase	4.05863
acidovorax_3H11	asn	aa	Ac3H11_4440	NZ_LUKZ01000002.1_19	keyword_match	Low	keyword:synthase	0.6566126
acidovorax_3H11	asn	aa	Ac3H11_4474	JAIBEQ010000415.1_6	keyword_match	Low	keyword:synthase	8.209204
acidovorax_3H11	cellobiose	carbon	Ac3H11_207	JAIBEQ010000447.1_2	EC_match	High	EC:2.7.11.33	3.4378548
acidovorax_3H11	cellobiose	carbon	Ac3H11_1728	NZ_LUKZ01000012.1_300	PFam_match	Medium	PFam:Glyco_hydro_25	1.4968483
acidovorax_3H11	cellobiose	carbon	Ac3H11_3719	NZ_LUKZ01000033.1_78	PFam_match	Medium	PFam:MFS_1	0.38747525
acidovorax_3H11	cellobiose	carbon	Ac3H11_3738	JAIBEQ010000183.1_9	EC_match	High	EC:2.7.1.217	1.1234599
acidovorax_3H11	cellobiose	carbon	Ac3H11_3913	NZ_LUKZ01000001.1_125	EC_match	High	EC:2.7.11.1	0.38045165
acidovorax_3H11	cellobiose	carbon	Ac3H11_4992	NZ_LUKZ01000025.1_151	PFam_match	Medium	PFam:Glyco_hydro_42	0.5043348
acidovorax_3H11	citrate	carbon	Ac3H11_22	NZ_LUKZ01000035.1_21	keyword_match	Low	keyword:kinase	0.7762897
acidovorax_3H11	citrate	carbon	Ac3H11_96	NZ_LUKZ01000035.1_99	keyword_match	Low	keyword:isomerase	1.6428287
acidovorax_3H11	citrate	carbon	Ac3H11_158	JAIBEQ010000674.1_6	keyword_match	Low	keyword:hydrolase	1.3948222
acidovorax_3H11	citrate	carbon	Ac3H11_181	NZ_LUKZ01000030.1_61	keyword_match	Low	keyword:kinase	1.519515
acidovorax_3H11	citrate	carbon	Ac3H11_207	JAIBEQ010000447.1_2	EC_match	High	EC:2.7.11.33	3.4378548
acidovorax_3H11	citrate	carbon	Ac3H11_293	NZ_LUKZ01000023.1_97	keyword_match	Low	keyword:kinase	0.7736939
acidovorax_3H11	citrate	carbon	Ac3H11_346	NZ_LUKZ01000003.1_19	keyword_match	Low	keyword:kinase	1.1376106
acidovorax_3H11	citrate	carbon	Ac3H11_349	NZ_LUKZ01000003.1_23	keyword_match	Low	keyword:kinase	3.6174412
acidovorax_3H11	citrate	carbon	Ac3H11_504	NZ_LUKZ01000003.1_175	keyword_match	Low	keyword:hydrolase	1.7530363
acidovorax_3H11	citrate	carbon	Ac3H11_511	NZ_LUKZ01000003.1_182	keyword_match	Low	keyword:hydrolase	0.43346208
acidovorax_3H11	citrate	carbon	Ac3H11_554	JAIBEQ010000973.1_1	keyword_match	Low	keyword:hydrolase	0.0
acidovorax_3H11	citrate	carbon	Ac3H11_913	JAIBEQ010000143.1_2	keyword_match	Low	keyword:hydrolase	1.3840699
acidovorax_3H11	citrate	carbon	Ac3H11_981	JAIBEQ010000120.1_5	keyword_match	Low	keyword:transporter	0.5509662
acidovorax_3H11	citrate	carbon	Ac3H11_997	JAIBEQ010000945.1_4	keyword_match	Low	keyword:kinase	0.7493771
acidovorax_3H11	citrate	carbon	Ac3H11_1041	NZ_LUKZ01000019.1_145	keyword_match	Low	keyword:hydrolase	0.82896227
acidovorax_3H11	citrate	carbon	Ac3H11_1214	JAIBEQ010000528.1_7	keyword_match	Low	keyword:hydrolase	0.57645184
acidovorax_3H11	citrate	carbon	Ac3H11_1288	NZ_LUKZ01000006.1_93	keyword_match	Low	keyword:kinase	0.47282985
acidovorax_3H11	citrate	carbon	Ac3H11_1334	JAIBEQ010000439.1_10	keyword_match	Low	keyword:kinase	0.5851053
acidovorax_3H11	citrate	carbon	Ac3H11_1370		keyword_match	Low	keyword:kinase	1.735386
acidovorax_3H11	citrate	carbon	Ac3H11_1380	NZ_LUKZ01000014.1_70	keyword_match	Low	keyword:kinase	1.570878
acidovorax_3H11	citrate	carbon	Ac3H11_1728	NZ_LUKZ01000012.1_300	PFam_match	Medium	PFam:Glyco_hydro_25	1.4968483
acidovorax_3H11	citrate	carbon	Ac3H11_1781		keyword_match	Low	keyword:kinase	4.65077
acidovorax_3H11	citrate	carbon	Ac3H11_1854	NZ_LUKZ01000009.1_50	keyword_match	Low	keyword:kinase	0.53536
acidovorax_3H11	citrate	carbon	Ac3H11_1917	JAIBEQ010000257.1_4	keyword_match	Low	keyword:hydrolase	0.37949362
acidovorax_3H11	citrate	carbon	Ac3H11_1948	JAIBEQ010000529.1_15	keyword_match	Low	keyword:hydrolase	1.8679943
acidovorax_3H11	citrate	carbon	Ac3H11_2196	NZ_LUKZ01000009.1_385	keyword_match	Low	keyword:kinase	0.55513406
acidovorax_3H11	citrate	carbon	Ac3H11_2333	JAIBEQ010000002.1_7	keyword_match	Low	keyword:dehydrogenase	0.52921456
acidovorax_3H11	citrate	carbon	Ac3H11_2499	NZ_LUKZ01000009.1_693	keyword_match	Low	keyword:hydrolase	0.38548023
acidovorax_3H11	citrate	carbon	Ac3H11_2687	NZ_LUKZ01000009.1_887	keyword_match	Low	keyword:transporter	0.59173125
acidovorax_3H11	citrate	carbon	Ac3H11_2701	JAIBEQ010000321.1_7	keyword_match	Low	keyword:kinase	0.6463334
acidovorax_3H11	citrate	carbon	Ac3H11_2896	JAIBEQ010000379.1_6	keyword_match	Low	keyword:transporter	0.7550468
acidovorax_3H11	citrate	carbon	Ac3H11_2998	NZ_LUKZ01000020.1_11	keyword_match	Low	keyword:kinase	1.0071938
acidovorax_3H11	citrate	carbon	Ac3H11_3002	JAIBEQ010000510.1_5	keyword_match	Low	keyword:kinase	0.58067507
acidovorax_3H11	citrate	carbon	Ac3H11_3101	NZ_LUKZ01000031.1_3	keyword_match	Low	keyword:hydrolase	3.8280854
acidovorax_3H11	citrate	carbon	Ac3H11_3172		keyword_match	Low	keyword:kinase	2.0653033
acidovorax_3H11	citrate	carbon	Ac3H11_3278	NZ_LUKZ01000037.1_11	keyword_match	Low	keyword:hydrolase	1.4886166
acidovorax_3H11	citrate	carbon	Ac3H11_3324	NZ_LUKZ01000011.1_4	keyword_match	Low	keyword:transporter	1.1189083
acidovorax_3H11	citrate	carbon	Ac3H11_3425	NZ_LUKZ01000011.1_101	keyword_match	Low	keyword:kinase	3.530875
acidovorax_3H11	citrate	carbon	Ac3H11_3719	NZ_LUKZ01000033.1_78	PFam_match	Medium	PFam:MFS_1	0.38747525
acidovorax_3H11	citrate	carbon	Ac3H11_3738	JAIBEQ010000183.1_9	EC_match	High	EC:2.7.1.217	1.1234599
acidovorax_3H11	citrate	carbon	Ac3H11_3755	NZ_LUKZ01000038.1_13	keyword_match	Low	keyword:transporter	0.0
acidovorax_3H11	citrate	carbon	Ac3H11_3913	NZ_LUKZ01000001.1_125	EC_match	High	EC:2.7.11.1	0.38045165
acidovorax_3H11	citrate	carbon	Ac3H11_4051	JAIBEQ010000139.1_10	keyword_match	Low	keyword:kinase	0.73121053
acidovorax_3H11	citrate	carbon	Ac3H11_4713	NZ_LUKZ01000008.1_19	keyword_match	Low	keyword:transporter	2.9082599
acidovorax_3H11	citrate	carbon	Ac3H11_4714	JAIBEQ010000235.1_8	keyword_match	Low	keyword:transporter	2.7232902
acidovorax_3H11	citrate	carbon	Ac3H11_4952	NZ_LUKZ01000025.1_110	keyword_match	Low	keyword:hydrolase	2.6746154
acidovorax_3H11	citrate	carbon	Ac3H11_4992	NZ_LUKZ01000025.1_151	PFam_match	Medium	PFam:Glyco_hydro_42	0.5043348
acidovorax_3H11	cys	aa	Ac3H11_22	NZ_LUKZ01000035.1_21	keyword_match	Low	keyword:kinase	0.7762897
acidovorax_3H11	cys	aa	Ac3H11_181	NZ_LUKZ01000030.1_61	keyword_match	Low	keyword:kinase	1.519515
acidovorax_3H11	cys	aa	Ac3H11_207	JAIBEQ010000447.1_2	keyword_match	Low	keyword:synthase	3.4378548
acidovorax_3H11	cys	aa	Ac3H11_262	NZ_LUKZ01000023.1_70	keyword_match	Low	keyword:synthase	1.5220503
acidovorax_3H11	cys	aa	Ac3H11_290	JAIBEQ010000906.1_7	EC_match	High	EC:2.1.1.13	1.074075
acidovorax_3H11	cys	aa	Ac3H11_293	NZ_LUKZ01000023.1_97	keyword_match	Low	keyword:kinase	0.7736939
acidovorax_3H11	cys	aa	Ac3H11_346	NZ_LUKZ01000003.1_19	keyword_match	Low	keyword:kinase	1.1376106
acidovorax_3H11	cys	aa	Ac3H11_349	NZ_LUKZ01000003.1_23	keyword_match	Low	keyword:kinase	3.6174412
acidovorax_3H11	cys	aa	Ac3H11_494	NZ_LUKZ01000003.1_165	EC_match	High	EC:2.1.1.13	3.752658
acidovorax_3H11	cys	aa	Ac3H11_529		keyword_match	Low	keyword:synthase	1.3705263
acidovorax_3H11	cys	aa	Ac3H11_849	NZ_LUKZ01000027.1_135	EC_match	High	EC:2.1.1.13	1.9658922
acidovorax_3H11	cys	aa	Ac3H11_997	JAIBEQ010000945.1_4	keyword_match	Low	keyword:kinase	0.7493771
acidovorax_3H11	cys	aa	Ac3H11_1288	NZ_LUKZ01000006.1_93	keyword_match	Low	keyword:kinase	0.47282985
acidovorax_3H11	cys	aa	Ac3H11_1334	JAIBEQ010000439.1_10	keyword_match	Low	keyword:kinase	0.5851053
acidovorax_3H11	cys	aa	Ac3H11_1360	JAIBEQ010001059.1_6	keyword_match	Low	keyword:synthase	0.96274984
acidovorax_3H11	cys	aa	Ac3H11_1370		keyword_match	Low	keyword:kinase	1.735386
acidovorax_3H11	cys	aa	Ac3H11_1380	NZ_LUKZ01000014.1_70	keyword_match	Low	keyword:kinase	1.570878
acidovorax_3H11	cys	aa	Ac3H11_1458		keyword_match	Low	keyword:aminotransferase	1.1323642
acidovorax_3H11	cys	aa	Ac3H11_1493	NZ_LUKZ01000012.1_67	keyword_match	Low	keyword:amino acid	0.96851903
acidovorax_3H11	cys	aa	Ac3H11_1546	NZ_LUKZ01000012.1_119	keyword_match	Low	keyword:aminotransferase	1.1893741
acidovorax_3H11	cys	aa	Ac3H11_1548	NZ_LUKZ01000012.1_123	keyword_match	Low	keyword:synthase	2.999317
acidovorax_3H11	cys	aa	Ac3H11_1550	NZ_LUKZ01000012.1_125	keyword_match	Low	keyword:aminotransferase	1.6038164
acidovorax_3H11	cys	aa	Ac3H11_1629	NZ_LUKZ01000012.1_203	keyword_match	Low	keyword:biosynthesis	2.465982
acidovorax_3H11	cys	aa	Ac3H11_1781		keyword_match	Low	keyword:kinase	4.65077
acidovorax_3H11	cys	aa	Ac3H11_1820	NZ_LUKZ01000009.1_16	PFam_match	Medium	PFam:Methyltransf_28	0.0
acidovorax_3H11	cys	aa	Ac3H11_1854	NZ_LUKZ01000009.1_50	keyword_match	Low	keyword:kinase	0.53536
acidovorax_3H11	cys	aa	Ac3H11_1981	NZ_LUKZ01000009.1_177	keyword_match	Low	keyword:synthase	0.8589308
acidovorax_3H11	cys	aa	Ac3H11_2108	JAIBEQ010000533.1_3	keyword_match	Low	keyword:synthase	1.0849893
acidovorax_3H11	cys	aa	Ac3H11_2196	NZ_LUKZ01000009.1_385	keyword_match	Low	keyword:kinase	0.55513406
acidovorax_3H11	cys	aa	Ac3H11_2312	NZ_LUKZ01000009.1_503	keyword_match	Low	keyword:amino acid	0.49893114
acidovorax_3H11	cys	aa	Ac3H11_2333	JAIBEQ010000002.1_7	keyword_match	Low	keyword:dehydrogenase	0.52921456
acidovorax_3H11	cys	aa	Ac3H11_2611		keyword_match	Low	keyword:synthase	5.602224
acidovorax_3H11	cys	aa	Ac3H11_2701	JAIBEQ010000321.1_7	keyword_match	Low	keyword:kinase	0.6463334
acidovorax_3H11	cys	aa	Ac3H11_2998	NZ_LUKZ01000020.1_11	keyword_match	Low	keyword:kinase	1.0071938
acidovorax_3H11	cys	aa	Ac3H11_3001	JAIBEQ010000503.1_1	keyword_match	Low	keyword:amino acid	0.6681458
acidovorax_3H11	cys	aa	Ac3H11_3002	JAIBEQ010000510.1_5	keyword_match	Low	keyword:kinase	0.58067507
acidovorax_3H11	cys	aa	Ac3H11_3019	NZ_LUKZ01000020.1_35	keyword_match	Low	keyword:synthetase	0.0
acidovorax_3H11	cys	aa	Ac3H11_3172		keyword_match	Low	keyword:kinase	2.0653033
acidovorax_3H11	cys	aa	Ac3H11_3323		keyword_match	Low	keyword:aminotransferase	1.8085556
acidovorax_3H11	cys	aa	Ac3H11_3425	NZ_LUKZ01000011.1_101	keyword_match	Low	keyword:kinase	3.530875
acidovorax_3H11	cys	aa	Ac3H11_3434	NZ_LUKZ01000011.1_110	keyword_match	Low	keyword:amino acid	0.62496924
acidovorax_3H11	cys	aa	Ac3H11_3720	JAIBEQ010000452.1_3	EC_match	High	EC:2.1.1.13	0.68044853
acidovorax_3H11	cys	aa	Ac3H11_4051	JAIBEQ010000139.1_10	keyword_match	Low	keyword:kinase	0.73121053
acidovorax_3H11	cys	aa	Ac3H11_4310	NZ_LUKZ01000013.1_81	keyword_match	Low	keyword:synthase	3.6699889
acidovorax_3H11	cys	aa	Ac3H11_4343		EC_match	High	EC:2.1.1.13	6.022904
acidovorax_3H11	cys	aa	Ac3H11_4373	NZ_LUKZ01000013.1_143	keyword_match	Low	keyword:synthase	4.05863
acidovorax_3H11	cys	aa	Ac3H11_4440	NZ_LUKZ01000002.1_19	keyword_match	Low	keyword:synthase	0.6566126
acidovorax_3H11	cys	aa	Ac3H11_4474	JAIBEQ010000415.1_6	EC_match	High	EC:2.1.1.13	8.209204
acidovorax_3H11	cys	aa	Ac3H11_4847		EC_match	High	EC:2.1.1.13	7.4824553
acidovorax_3H11	fructose	carbon	Ac3H11_22	NZ_LUKZ01000035.1_21	keyword_match	Low	keyword:kinase	0.7762897
acidovorax_3H11	fructose	carbon	Ac3H11_96	NZ_LUKZ01000035.1_99	keyword_match	Low	keyword:isomerase	1.6428287
acidovorax_3H11	fructose	carbon	Ac3H11_158	JAIBEQ010000674.1_6	keyword_match	Low	keyword:hydrolase	1.3948222
acidovorax_3H11	fructose	carbon	Ac3H11_181	NZ_LUKZ01000030.1_61	keyword_match	Low	keyword:kinase	1.519515
acidovorax_3H11	fructose	carbon	Ac3H11_207	JAIBEQ010000447.1_2	EC_match	High	EC:2.7.11.33	3.4378548
acidovorax_3H11	fructose	carbon	Ac3H11_293	NZ_LUKZ01000023.1_97	keyword_match	Low	keyword:kinase	0.7736939
acidovorax_3H11	fructose	carbon	Ac3H11_346	NZ_LUKZ01000003.1_19	keyword_match	Low	keyword:kinase	1.1376106
acidovorax_3H11	fructose	carbon	Ac3H11_349	NZ_LUKZ01000003.1_23	keyword_match	Low	keyword:kinase	3.6174412
acidovorax_3H11	fructose	carbon	Ac3H11_504	NZ_LUKZ01000003.1_175	keyword_match	Low	keyword:hydrolase	1.7530363
acidovorax_3H11	fructose	carbon	Ac3H11_511	NZ_LUKZ01000003.1_182	keyword_match	Low	keyword:hydrolase	0.43346208
acidovorax_3H11	fructose	carbon	Ac3H11_554	JAIBEQ010000973.1_1	keyword_match	Low	keyword:hydrolase	0.0
acidovorax_3H11	fructose	carbon	Ac3H11_913	JAIBEQ010000143.1_2	keyword_match	Low	keyword:hydrolase	1.3840699
acidovorax_3H11	fructose	carbon	Ac3H11_981	JAIBEQ010000120.1_5	keyword_match	Low	keyword:transporter	0.5509662
acidovorax_3H11	fructose	carbon	Ac3H11_997	JAIBEQ010000945.1_4	keyword_match	Low	keyword:kinase	0.7493771
acidovorax_3H11	fructose	carbon	Ac3H11_1041	NZ_LUKZ01000019.1_145	keyword_match	Low	keyword:hydrolase	0.82896227
acidovorax_3H11	fructose	carbon	Ac3H11_1214	JAIBEQ010000528.1_7	keyword_match	Low	keyword:hydrolase	0.57645184
acidovorax_3H11	fructose	carbon	Ac3H11_1288	NZ_LUKZ01000006.1_93	keyword_match	Low	keyword:kinase	0.47282985
acidovorax_3H11	fructose	carbon	Ac3H11_1334	JAIBEQ010000439.1_10	keyword_match	Low	keyword:kinase	0.5851053
acidovorax_3H11	fructose	carbon	Ac3H11_1370		keyword_match	Low	keyword:kinase	1.735386
acidovorax_3H11	fructose	carbon	Ac3H11_1380	NZ_LUKZ01000014.1_70	keyword_match	Low	keyword:kinase	1.570878
acidovorax_3H11	fructose	carbon	Ac3H11_1728	NZ_LUKZ01000012.1_300	PFam_match	Medium	PFam:Glyco_hydro_25	1.4968483
acidovorax_3H11	fructose	carbon	Ac3H11_1781		keyword_match	Low	keyword:kinase	4.65077
acidovorax_3H11	fructose	carbon	Ac3H11_1854	NZ_LUKZ01000009.1_50	keyword_match	Low	keyword:kinase	0.53536
acidovorax_3H11	fructose	carbon	Ac3H11_1917	JAIBEQ010000257.1_4	keyword_match	Low	keyword:hydrolase	0.37949362
acidovorax_3H11	fructose	carbon	Ac3H11_1948	JAIBEQ010000529.1_15	keyword_match	Low	keyword:hydrolase	1.8679943
acidovorax_3H11	fructose	carbon	Ac3H11_2196	NZ_LUKZ01000009.1_385	keyword_match	Low	keyword:kinase	0.55513406
acidovorax_3H11	fructose	carbon	Ac3H11_2333	JAIBEQ010000002.1_7	keyword_match	Low	keyword:dehydrogenase	0.52921456
acidovorax_3H11	fructose	carbon	Ac3H11_2499	NZ_LUKZ01000009.1_693	keyword_match	Low	keyword:hydrolase	0.38548023
acidovorax_3H11	fructose	carbon	Ac3H11_2687	NZ_LUKZ01000009.1_887	keyword_match	Low	keyword:transporter	0.59173125
acidovorax_3H11	fructose	carbon	Ac3H11_2701	JAIBEQ010000321.1_7	keyword_match	Low	keyword:kinase	0.6463334
acidovorax_3H11	fructose	carbon	Ac3H11_2896	JAIBEQ010000379.1_6	keyword_match	Low	keyword:transporter	0.7550468
acidovorax_3H11	fructose	carbon	Ac3H11_2998	NZ_LUKZ01000020.1_11	keyword_match	Low	keyword:kinase	1.0071938
acidovorax_3H11	fructose	carbon	Ac3H11_3002	JAIBEQ010000510.1_5	keyword_match	Low	keyword:kinase	0.58067507
acidovorax_3H11	fructose	carbon	Ac3H11_3101	NZ_LUKZ01000031.1_3	keyword_match	Low	keyword:hydrolase	3.8280854
acidovorax_3H11	fructose	carbon	Ac3H11_3172		keyword_match	Low	keyword:kinase	2.0653033
acidovorax_3H11	fructose	carbon	Ac3H11_3278	NZ_LUKZ01000037.1_11	keyword_match	Low	keyword:hydrolase	1.4886166
acidovorax_3H11	fructose	carbon	Ac3H11_3324	NZ_LUKZ01000011.1_4	keyword_match	Low	keyword:transporter	1.1189083
acidovorax_3H11	fructose	carbon	Ac3H11_3425	NZ_LUKZ01000011.1_101	keyword_match	Low	keyword:kinase	3.530875
acidovorax_3H11	fructose	carbon	Ac3H11_3719	NZ_LUKZ01000033.1_78	PFam_match	Medium	PFam:MFS_1	0.38747525
acidovorax_3H11	fructose	carbon	Ac3H11_3738	JAIBEQ010000183.1_9	EC_match	High	EC:2.7.1.217	1.1234599
acidovorax_3H11	fructose	carbon	Ac3H11_3755	NZ_LUKZ01000038.1_13	keyword_match	Low	keyword:transporter	0.0
acidovorax_3H11	fructose	carbon	Ac3H11_3913	NZ_LUKZ01000001.1_125	EC_match	High	EC:2.7.11.1	0.38045165
acidovorax_3H11	fructose	carbon	Ac3H11_4051	JAIBEQ010000139.1_10	keyword_match	Low	keyword:kinase	0.73121053
acidovorax_3H11	fructose	carbon	Ac3H11_4713	NZ_LUKZ01000008.1_19	keyword_match	Low	keyword:transporter	2.9082599
acidovorax_3H11	fructose	carbon	Ac3H11_4714	JAIBEQ010000235.1_8	keyword_match	Low	keyword:transporter	2.7232902
acidovorax_3H11	fructose	carbon	Ac3H11_4952	NZ_LUKZ01000025.1_110	keyword_match	Low	keyword:hydrolase	2.6746154
acidovorax_3H11	fructose	carbon	Ac3H11_4992	NZ_LUKZ01000025.1_151	PFam_match	Medium	PFam:Glyco_hydro_42	0.5043348
acidovorax_3H11	fucose	carbon	Ac3H11_22	NZ_LUKZ01000035.1_21	keyword_match	Low	keyword:kinase	0.7762897
acidovorax_3H11	fucose	carbon	Ac3H11_96	NZ_LUKZ01000035.1_99	keyword_match	Low	keyword:isomerase	1.6428287
acidovorax_3H11	fucose	carbon	Ac3H11_181	NZ_LUKZ01000030.1_61	keyword_match	Low	keyword:kinase	1.519515
acidovorax_3H11	fucose	carbon	Ac3H11_207	JAIBEQ010000447.1_2	EC_match	High	EC:2.7.11.33	3.4378548
acidovorax_3H11	fucose	carbon	Ac3H11_293	NZ_LUKZ01000023.1_97	keyword_match	Low	keyword:kinase	0.7736939
acidovorax_3H11	fucose	carbon	Ac3H11_346	NZ_LUKZ01000003.1_19	keyword_match	Low	keyword:kinase	1.1376106
acidovorax_3H11	fucose	carbon	Ac3H11_349	NZ_LUKZ01000003.1_23	keyword_match	Low	keyword:kinase	3.6174412
acidovorax_3H11	fucose	carbon	Ac3H11_997	JAIBEQ010000945.1_4	keyword_match	Low	keyword:kinase	0.7493771
acidovorax_3H11	fucose	carbon	Ac3H11_1288	NZ_LUKZ01000006.1_93	keyword_match	Low	keyword:kinase	0.47282985
acidovorax_3H11	fucose	carbon	Ac3H11_1334	JAIBEQ010000439.1_10	keyword_match	Low	keyword:kinase	0.5851053
acidovorax_3H11	fucose	carbon	Ac3H11_1370		keyword_match	Low	keyword:kinase	1.735386
acidovorax_3H11	fucose	carbon	Ac3H11_1380	NZ_LUKZ01000014.1_70	keyword_match	Low	keyword:kinase	1.570878
acidovorax_3H11	fucose	carbon	Ac3H11_1781		keyword_match	Low	keyword:kinase	4.65077
acidovorax_3H11	fucose	carbon	Ac3H11_1854	NZ_LUKZ01000009.1_50	keyword_match	Low	keyword:kinase	0.53536
acidovorax_3H11	fucose	carbon	Ac3H11_2196	NZ_LUKZ01000009.1_385	keyword_match	Low	keyword:kinase	0.55513406
acidovorax_3H11	fucose	carbon	Ac3H11_2333	JAIBEQ010000002.1_7	keyword_match	Low	keyword:dehydrogenase	0.52921456
acidovorax_3H11	fucose	carbon	Ac3H11_2701	JAIBEQ010000321.1_7	keyword_match	Low	keyword:kinase	0.6463334
acidovorax_3H11	fucose	carbon	Ac3H11_2998	NZ_LUKZ01000020.1_11	keyword_match	Low	keyword:kinase	1.0071938
acidovorax_3H11	fucose	carbon	Ac3H11_3002	JAIBEQ010000510.1_5	keyword_match	Low	keyword:kinase	0.58067507
acidovorax_3H11	fucose	carbon	Ac3H11_3172		keyword_match	Low	keyword:kinase	2.0653033
acidovorax_3H11	fucose	carbon	Ac3H11_3425	NZ_LUKZ01000011.1_101	keyword_match	Low	keyword:kinase	3.530875
acidovorax_3H11	fucose	carbon	Ac3H11_3719	NZ_LUKZ01000033.1_78	PFam_match	Medium	PFam:MFS_1	0.38747525
acidovorax_3H11	fucose	carbon	Ac3H11_3738	JAIBEQ010000183.1_9	EC_match	High	EC:2.7.1.217	1.1234599
acidovorax_3H11	fucose	carbon	Ac3H11_3913	NZ_LUKZ01000001.1_125	EC_match	High	EC:2.7.11.1	0.38045165
acidovorax_3H11	fucose	carbon	Ac3H11_4051	JAIBEQ010000139.1_10	keyword_match	Low	keyword:kinase	0.73121053
acidovorax_3H11	galactose	carbon	Ac3H11_22	NZ_LUKZ01000035.1_21	keyword_match	Low	keyword:kinase	0.7762897
acidovorax_3H11	galactose	carbon	Ac3H11_96	NZ_LUKZ01000035.1_99	keyword_match	Low	keyword:isomerase	1.6428287
acidovorax_3H11	galactose	carbon	Ac3H11_158	JAIBEQ010000674.1_6	keyword_match	Low	keyword:hydrolase	1.3948222
acidovorax_3H11	galactose	carbon	Ac3H11_181	NZ_LUKZ01000030.1_61	keyword_match	Low	keyword:kinase	1.519515
acidovorax_3H11	galactose	carbon	Ac3H11_207	JAIBEQ010000447.1_2	EC_match	High	EC:2.7.11.33	3.4378548
acidovorax_3H11	galactose	carbon	Ac3H11_293	NZ_LUKZ01000023.1_97	keyword_match	Low	keyword:kinase	0.7736939
acidovorax_3H11	galactose	carbon	Ac3H11_346	NZ_LUKZ01000003.1_19	keyword_match	Low	keyword:kinase	1.1376106
acidovorax_3H11	galactose	carbon	Ac3H11_349	NZ_LUKZ01000003.1_23	keyword_match	Low	keyword:kinase	3.6174412
acidovorax_3H11	galactose	carbon	Ac3H11_504	NZ_LUKZ01000003.1_175	keyword_match	Low	keyword:hydrolase	1.7530363
acidovorax_3H11	galactose	carbon	Ac3H11_511	NZ_LUKZ01000003.1_182	keyword_match	Low	keyword:hydrolase	0.43346208
acidovorax_3H11	galactose	carbon	Ac3H11_554	JAIBEQ010000973.1_1	keyword_match	Low	keyword:hydrolase	0.0
acidovorax_3H11	galactose	carbon	Ac3H11_913	JAIBEQ010000143.1_2	keyword_match	Low	keyword:hydrolase	1.3840699
acidovorax_3H11	galactose	carbon	Ac3H11_981	JAIBEQ010000120.1_5	keyword_match	Low	keyword:transporter	0.5509662
acidovorax_3H11	galactose	carbon	Ac3H11_997	JAIBEQ010000945.1_4	keyword_match	Low	keyword:kinase	0.7493771
acidovorax_3H11	galactose	carbon	Ac3H11_1041	NZ_LUKZ01000019.1_145	keyword_match	Low	keyword:hydrolase	0.82896227
